DOI,AuthorID
httpsdoiorg101109JSEN20243496416,25769804624
httpsdoiorg101109TFUZZ20243412971,25769804775
httpsdoiorg101109JIOT20243474776,25769804775
httpsdoiorg101109TFUZZ20243412971,25769804775
httpsdoiorg101109TBDATA20243453749,25769804798
httpsdoiorg101109JIOT20243505948,25769805110
httpsdoiorg101109JIOT20243464746,25769805677
httpsdoiorg101109TVT20243443103,25769805677
httpsdoiorg101109TIV20243388724,25769805677
httpsdoiorg101109TVT20243443103,25769805677
httpsdoiorg101109TVT20243443103,25769805677
httpsdoiorg101109TCE20243419814,25769805817
httpsdoiorg101109TCE20243478349,25769805817
httpsdoiorg101109TCE20243478349,25769805817
httpsdoiorg101109JIOT20243486126,25769805897
httpsdoiorg101109MAP20243355843,25769805904
httpsdoiorg101109TPAMI20243381001,25769803883
httpsdoiorg101109TCSS20243451515,25769804109
httpsdoiorg101109TNNLS20243395751,25769804141
httpsdoiorg101109TIV20243508743,25769804242
httpsdoiorg101109TBDATA20243428331,25769804568
httpsdoiorg101109TBDATA20243442555,25769804812
httpsdlacmorgdoiproceedings1011453510457,25769805118
httpsdoiorg101016jeij2024100444,25769805369
httpsdoiorg101016jeij2024100444,25769805371
httpsdoiorg101109TDSC20243479236,25769805703
httpsdoiorg101109TMC20243488728,25769805703
httpsdoiorg101109JAS2024124983,25769805703
httpsdoiorg101109TMC20243488728,25769805703
httpsdoiorg101109TBDATA20243362195,25769805703
httpsdoiorg101109TCSII20243502159,25769805836
httpsdoiorg101109TMTT20243434342,25769805836
httpsdoiorg101109TCSS20243473297,25769806167
httpsdoiorg101109JIOT20243464100,25769806167
httpsdoiorg101109JBHI20243392648,25769806246
httpsdoiorg101109TCE20243482101,25769806246
httpsdoiorg101109TPAMI20243487361,25769804040
httpsdoiorg101109TPAMI20243487361,25769804040
httpsdoiorg101109TVLSI20243472270,25769804040
httpsdoiorg101109TNNLS20243488358,25769804040
httpsdoiorg101109TBDATA20243423694,25769804833
httpsdoiorg101016jscitotenv2024174408,25769805066
httpsdlacmorgdoiproceedings1055553695896,25769805503
httpsdoiorg101109MNET20243448288,25769805554
httpsdoiorg101109TSC20243463475,25769805554
httpsdlacmorgdoiproceedings1011453324884,25769805692
httpsdoiorg101109TCSS20243465272,25769805782
httpsdoiorg101109OJCOMS20243457023,25769805789
httpsdoiorg101109TSC20243505785,25769805789
httpsdoiorg101109TSC20243505785,25769805789
httpsdoiorg101109MNET20243470774,25769805974
httpsdoiorg101109JIOT20243488076,25769806014
httpsdoiorg101109TNNLS20243441597,25769806014
httpsdoiorg101109TNNLS20243441597,25769806014
httpsdoiorg101016johx2024e00560,25769806340
httpsdoiorg101016johx2024e00560,25769806340
httpsdoiorg101109TASE20243464519,25769804005
httpsdoiorg101109TDSC20243390761,25769804060
httpsdoiorg101109TDSC20243390761,25769804060
httpsdoiorg101109MCE20243443543,25769804146
httpsdoiorg101109MCE20243443543,25769804146
httpsdoiorg101109JBHI20233306704,25769804146
httpsdoiorg101016jcaeai2024100255,25769804485
httpsdoiorg101109TNNLS20233295811,25769804600
httpsdoiorg101109TASE20243412229,25769804602
httpsdoiorg101109TASE20243412239,25769804602
httpsdoiorg101109TASE20243435880,25769804602
httpsdoiorg101109TASE20243412229,25769804602
httpsdoiorg101109TASE20243412239,25769804602
httpsdoiorg101109TASE20243435880,25769804602
httpsdlacmorgdoiproceedings1011453582269,25769804719
httpsdoiorg101109TCSVT20243374967,25769804743
httpsdoiorg101109JIOT20243502791,25769804873
httpsdoiorg101109JIOT20243492532,25769804873
httpsdoiorg101109MNET20243454117,25769804873
httpsdoiorg101109TSC20243463427,25769805088
httpsdoiorg101109TEVC20233349073,25769805128
httpsdoiorg101109TVCG20243365804,25769805128
httpsdlacmorgdoiproceedings1011453396452,25769805128
httpsdlacmorgdoiproceedings1011453603955,25769805292
httpsdoiorg101109TCSII20243457494,25769805582
httpsdoiorg101109TCSI20243483229,25769805582
httpsdoiorg101109TCSII20243454024,25769805582
httpsdoiorg101016jultsonch2024107154,25769805594
httpsdoiorg101109TITS20243498054,25769805594
httpsdlacmorgdoiproceedings1011453627703,25769805594
httpsdoiorg101016jegyr202311015,25769805816
httpsdoiorg101109TCE20243478349,25769805816
httpsdoiorg101109TCE20243478349,25769805816
httpsdoiorg101109JIOT20243461814,25769805959
httpsdoiorg101109JIOT20243461814,25769805959
httpsdoiorg101016jmeasen2023101012,25769806404
httpsdoiorg101109TBDATA20243403369,25769803828
httpsdoiorg101109TVT20243450693,25769803828
httpsdoiorg101109JIOT20243491180,25769803828
httpsdoiorg101109COMST20243385347,25769803828
httpsdoiorg101109TIV20243476934,25769803828
httpsdoiorg101109COMST20243423460,25769803828
httpsdoiorg101109COMST20243412852,25769803828
httpsdoiorg101109TVT20243483225,25769803828
httpsdoiorg101109TCCN20243431931,25769803828
httpsdoiorg101109JIOT20243487023,25769803828
httpsdoiorg101109TVT20243497939,25769803828
httpsdoiorg101109JSAC20243460078,25769803828
httpsdoiorg101109TNNLS20243358858,25769804108
httpsdoiorg101109TCSS20243451515,25769804108
httpsdoiorg101016jijedro2024100396,25769804378
httpsdoiorg101109JIOT20243465519,25769804559
httpsdoiorg101109TFUZZ20243494243,25769804559
httpsdoiorg101109TMM20233318073,25769804584
httpsdoiorg101109TBIOM20243449849,25769804584
httpsdlacmorgdoiproceedings1011453597503,25769804584
httpsdoiorg101109JBHI20243457271,25769804584
httpsdoiorg101016jenvint2024108768,25769804584
httpsdoiorg101016jenvint2024108768,25769804584
httpsdoiorg101109TMECH20243441318,25769804772
httpsdoiorg101109TSG20243445659,25769804997
httpsdoiorg101016jimed202409001,25769805029
httpsdoiorg101109TCOMM20243487513,25769805184
httpsdoiorg101109TCE20243415411,25769805571
httpsdoiorg101109JIOT20243466959,25769805830
httpsdoiorg101109TCE20243492377,25769805892
httpsdoiorg101109MAP20243355843,25769805905
httpsdoiorg101109TMECH20243441318,25769805905
httpsdoiorg101016jcose2023103685,25769806285
httpsdoiorg101109TCOMM20243469542,25769803861
httpsdoiorg101016jdss2023114133,25769804428
httpsdoiorg101016jcaeai2024100255,25769804487
httpsdlacmorgdoiproceedings1011453637528,25769804567
httpsdlacmorgdoiproceedings1011453616855,25769804567
httpsdlacmorgdoiproceedings1011453510457,25769805121
httpsdoiorg101109TITS20243498037,25769805161
httpsdoiorg101109TIV20243388724,25769805161
httpsdlacmorgdoiproceedings1011453422713,25769805169
httpsdoiorg101016jjag2024104112,25769805169
httpsdoiorg101109TCOMM20243483047,25769805696
httpsdoiorg101109TBDATA20223190835,25769806033
httpsdoiorg101109TCE20243434971,25769806033
httpsdoiorg101109JIOT20243486005,25769806033
httpsdoiorg101109TWC20243401184,25769806033
httpsdoiorg101109TBDATA20223190835,25769806033
httpsdoiorg101109TDSC20243476533,25769806033
httpsdoiorg101016jfuture202212029,25769806408
httpsdoiorg101109TEVC20243423681,25769803778
httpsdoiorg101109TMM20243408038,25769803925
httpsdoiorg101109TMI20243501352,25769804048
httpsdoiorg101109TDSC20243390761,25769804062
httpsdoiorg101109TDSC20243390761,25769804062
httpsdoiorg101109JIOT20243470109,25769804101
httpsdoiorg101109MDAT20243501952,25769804101
httpsdoiorg101109TMI20243473009,25769804101
httpsdoiorg101016jaej202401012,25769804101
httpsdoiorg101016jaej202401012,25769804101
httpsdoiorg101016jhcc2024100201,25769804101
httpsdoiorg101016jhcc2024100201,25769804101
httpsdoiorg101016jdcan202311011,25769804101
httpsdoiorg101016jejro2023100497,25769804448
httpsdoiorg101016jejro2023100497,25769804451
httpsdoiorg101109TCSS20243388723,25769804790
httpsdoiorg101109TBDATA20243453762,25769804908
httpsdoiorg101109TETCI20243406418,25769804918
httpsdoiorg101109TETCI20243412998,25769804918
httpsdoiorg101016jjoitmc2024100376,25769805265
httpsdoiorg101016jinfoandorg2024100522,25769805326
httpsdoiorg101016jinfoandorg2024100522,25769805326
httpsdoiorg101016jjik2023100425,25769805337
httpsdoiorg101016jjik2023100425,25769805337
httpsdoiorg101016jdcan202410012,25769805356
httpsdoiorg101109TNNLS20243431871,25769803929
httpsdoiorg101109TMM20243408038,25769803929
httpsdoiorg101109TDSC20223183361,25769803958
httpsdoiorg101109TMI20243501352,25769804046
httpsdoiorg101109TCCN20243438379,25769804201
httpsdoiorg101109JIOT20243464646,25769804201
httpsdoiorg101109TETCI20243406719,25769804201
httpsdoiorg101109JIOT20243465519,25769804562
httpsdoiorg101109ACCESS20192952687,25769805306
httpsdoiorg101109ACCESS20192952687,25769805306
httpsdoiorg101016jjbusres2023113763,25769805324
httpsdoiorg101016jjik2023100425,25769805343
httpsdoiorg101016jjik2023100425,25769805343
httpsdoiorg101016jjik2023100425,25769805343
httpsdoiorg101016jjbusres2024114639,25769805368
httpsdoiorg101016jjbusres2024114639,25769805368
httpsdlacmorgdoiproceedings1011453291064,25769805417
httpsdoiorg101109TNSE20243503996,25769805474
httpsdoiorg101109TNSE20243503996,25769805474
httpsdoiorg101109TNSE20243503996,25769805474
httpsdoiorg101109TII20243485796,25769805570
httpsdoiorg101109TII20243485796,25769805570
httpsdoiorg101109TII20243485796,25769805570
httpsdoiorg101109COMST20243434510,25769805841
httpsdoiorg101109JSEN20243445576,25769805940
httpsdoiorg101016jaej202405051,25769806376
httpsdoiorg101109TPAMI20243411595,25769804065
httpsdoiorg101109TCSVT20243508768,25769804065
httpsdoiorg101109TPAMI20243411595,25769804070
httpsdoiorg101109JBHI20243486966,25769804115
httpsdoiorg101109JBHI20243486966,25769804115
httpsdoiorg101109TCSVT20243435724,25769804143
httpsdoiorg101109TAES20243443014,25769804143
httpsdoiorg101109TNNLS20243395751,25769804143
httpsdoiorg101109TCE20243438356,25769804143
httpsdoiorg101109JSEN20243496416,25769804623
httpsdoiorg101109TBDATA20243423693,25769804681
httpsdoiorg101109JIOT20243490855,25769804681
httpsdoiorg101109TCSS20243388723,25769804787
httpsdoiorg101109TC20243477987,25769805665
httpsdlacmorgdoiproceedings1011453560826,25769805672
httpsdoiorg101109JIOT20243473528,25769805748
httpsdoiorg101109JIOT20243473528,25769805748
httpsdoiorg101016jinfsof2021106593,25769805777
httpsdoiorg101109TII20243424497,25769805994
httpsdoiorg101109TCE20243445341,25769806173
httpsdoiorg101109TCCN20243466889,25769806197
httpsdoiorg101016jejogrb202409008,25769804085
httpsdoiorg101016jejogrb202409008,25769804085
httpsdoiorg101109TCE20243487141,25769804094
httpsdoiorg101016jchip2023100040,25769804676
httpsdoiorg101016jins202303134,25769804676
httpsdoiorg101109JLT20243481465,25769804676
httpsdoiorg101016jrinp2022106065,25769804676
httpsdoiorg101016jrinp2022106065,25769804676
httpsdoiorg101109TBDATA20243460532,25769804676
httpsdoiorg101109TBDATA20243460537,25769804676
httpsdoiorg101016jjare202409019,25769804676
httpsdoiorg101109TC20243477987,25769805660
httpsdoiorg101109JSSC20243476949,25769805730
httpsdoiorg101109MNET20243470774,25769805976
httpsdoiorg101109TMC20243474853,25769806145
httpsdoiorg101109TMC20243474853,25769806145
httpsdoiorg101016jaej202401043,25769806344
httpsdlacmorgdoiproceedings1011453421558,25769806374
httpsdoiorg101109MIE20243382962,25769803818
httpsdoiorg101109JIOT20243497185,25769804121
httpsdoiorg101109TVT20243502444,25769804121
httpsdoiorg101109TVT20243484759,25769804121
httpsdoiorg101109TVT20243502444,25769804121
httpsdoiorg101016jeswa2024125126,25769804391
httpsdoiorg101016jeswa2024125126,25769804391
httpsdoiorg101016jjbusres2024114764,25769804443
httpsdoiorg101016jtechfore2024123301,25769804534
httpsdoiorg101109TII20243476522,25769804728
httpsdoiorg101109TR20243382490,25769805145
httpsdoiorg101109TR20243382490,25769805145
httpsdlacmorgdoiproceedings1011453481127,25769805181
httpsdoiorg101109JSSC20243452113,25769805964
httpsdoiorg101109TCSII20243502159,25769805964
httpsdoiorg101109TVCG20243362628,25769805964
httpsdoiorg101109JBHI20243485767,25769805964
httpsdoiorg101109JIOT20243470872,25769806078
httpsdoiorg101109TPAMI20243381001,25769803887
httpsdoiorg101109MNET20243411772,25769803919
httpsdoiorg101109TNNLS20233332400,25769803936
httpsdoiorg101109TNSE20243493053,25769804222
httpsdoiorg101109TAFFC20243463469,25769804222
httpsdoiorg101109TCSS20243488201,25769804222
httpsdoiorg101109JBHI20243464555,25769804262
httpsdoiorg101016jenvint2024108520,25769804476
httpsdoiorg101016jenvint2024108520,25769804476
httpsdoiorg101016jenvint2024108520,25769804476
httpsdoiorg101109TNET20243492034,25769804661
httpsdoiorg101109TNET20243492034,25769804661
httpsdoiorg101109JIOT20243486331,25769805556
httpsdoiorg101016jdcan202407008,25769805556
httpsdoiorg101109TVT20243493463,25769805556
httpsdoiorg101016jjnca2024103933,25769805556
httpsdoiorg101109JIOT20243484357,25769805556
httpsdoiorg101109JIOT20243470210,25769805556
httpsdoiorg101016jdcan202407007,25769805556
httpsdoiorg101109TCE20243472071,25769805556
httpsdoiorg101109TSC20243478730,25769805556
httpsdoiorg101109MNET20243448288,25769805556
httpsdoiorg101109JIOT20243486331,25769805556
httpsdoiorg101109JIOT20243470130,25769805556
httpsdoiorg101109TIV20243492015,25769805556
httpsdoiorg101109JIOT20243467110,25769805556
httpsdoiorg101109JIOT20243476950,25769805556
httpsdoiorg101109TSUSC20243409329,25769805556
httpsdoiorg101109TVT20243443103,25769805678
httpsdoiorg101109TIV20243388724,25769805678
httpsdoiorg101016jjii2024100593,25769805678
httpsdoiorg101109TVT20243443103,25769805678
httpsdoiorg101109TVT20243443103,25769805678
httpsdoiorg101109JSSC20243476949,25769805722
httpsdoiorg101109JIOT20243396282,25769805866
httpsdoiorg101109JIOT20243396282,25769805866
httpsdoiorg101109JIOT20243501854,25769805985
httpsdoiorg101109JIOT20243461775,25769806115
httpsdoiorg101109JIOT20243461775,25769806115
httpsdoiorg101109TEVC20243423681,25769803779
httpsdoiorg101109TDSC20223183361,25769803961
httpsdoiorg101109TNSM20243436677,25769804248
httpsdoiorg101109TSMC20243493965,25769804335
httpsdoiorg101109TNNLS20243411166,25769804335
httpsdoiorg101109TNSE20243507956,25769804335
httpsdoiorg101016jindmarman202310001,25769804522
httpsdoiorg101109TCAD20243471903,25769804634
httpsdoiorg101109TCSS20243388723,25769804792
httpsdoiorg101109TMI20243496860,25769804900
httpsdoiorg101016jjoitmc2024100302,25769805381
httpsdoiorg101109TCSS20243465272,25769805786
httpsdoiorg101109TMTT20243439330,25769806049
httpsdoiorg101109JIOT20243509514,25769806109
httpsdoiorg101109TVT20243480528,25769806184
httpsdoiorg101109TCE20243419784,25769806184
httpsdoiorg101016jrineng2024102770,25769806398
httpsdoiorg101109TEVC20243423681,25769803781
httpsdoiorg101109LRA20213052388,25769803877
httpsdoiorg101109TVLSI20243453314,25769804010
httpsdoiorg101109TMI20243473009,25769804102
httpsdoiorg101109TCE20243472608,25769804194
httpsdoiorg101109TNNLS20243409692,25769804194
httpsdoiorg101109TSUSC20243503580,25769804194
httpsdoiorg101109TPAMI20243507101,25769804194
httpsdoiorg101109MNET20243461990,25769804194
httpsdoiorg101109JIOT20243457498,25769804194
httpsdoiorg101109TCSI20243469931,25769804194
httpsdoiorg101109JSSC20243472023,25769804322
httpsdoiorg101109LSP20243509338,25769804639
httpsdoiorg101109TASLP20243507575,25769804639
httpsdlacmorgdoiproceedings1011453656156,25769804692
httpsdlacmorgdoiproceedings1011453638036,25769804754
httpsdoiorg101109TIV20233324184,25769804823
httpsdoiorg101109TASE20243352071,25769804823
httpsdoiorg101109TTE20243369081,25769804823
httpsdoiorg101109TBDATA20243423694,25769804831
httpsdlacmorgdoiproceedings1011453629479,25769805489
httpsdlacmorgdoiproceedings1011453411564,25769805489
httpsdoiorg101016jplas2022100061,25769805655
httpsdoiorg101109TDSC20243431590,25769805668
httpsdoiorg101109JIOT20243506601,25769805883
httpsdoiorg101109JIOT20243506601,25769805883
httpsdoiorg101109TMC20243502167,25769806220
httpsdoiorg101109TMC20243502167,25769806220
httpsdoiorg101016jijcce202409002,25769806325
httpsdoiorg101016johx2024e00560,25769806342
httpsdoiorg101016johx2024e00560,25769806342
httpsdoiorg101109MCE20243467768,25769806355
httpsdoiorg101016jiot2023100889,25769806355
httpsdoiorg101109TDSC20223183361,25769803957
httpsdoiorg101109TNNLS20243409613,25769803965
httpsdoiorg101109TCSS20243451515,25769804113
httpsdoiorg101109TNNLS20243392355,25769804229
httpsdoiorg101109JBHI20243464555,25769804261
httpsdoiorg101109TMI20243496860,25769804616
httpsdoiorg101109TMI20243430348,25769804616
httpsdoiorg101109TCSVT20243447913,25769805204
httpsdoiorg101109TETCI20243423346,25769805204
httpsdoiorg101109TBDATA20243378100,25769805204
httpsdoiorg101109JIOT20243457855,25769805204
httpsdoiorg101109TSUSC20243441722,25769805204
httpsdoiorg101109TBDATA20243378100,25769805204
httpsdoiorg101109JIOT20243498839,25769805251
httpsdoiorg101109TVT20243464537,25769805251
httpsdoiorg101109TAES20243451455,25769805251
httpsdoiorg101109JIOT20243490858,25769805251
httpsdlacmorgdoiproceedings1011453627703,25769805596
httpsdoiorg101109JIOT20243486924,25769805690
httpsdoiorg101109JIOT20243490036,25769805690
httpsdoiorg101109JIOT20243486924,25769805690
httpsdoiorg101109JIOT20243484996,25769805690
httpsdoiorg101109TSC20243486196,25769805690
httpsdoiorg101109TVT20233340723,25769805690
httpsdoiorg101109JIOT20243486005,25769806034
httpsdoiorg101016jrineng2024102770,25769806400
httpsdoiorg101016jchb2024108405,25769803839
httpsdoiorg101109TNNLS20243409613,25769803964
httpsdoiorg101109TCSVT20243509032,25769803976
httpsdoiorg101109TIV20243380166,25769804022
httpsdoiorg101109TIV20243355125,25769804022
httpsdoiorg101109TPAMI20243411595,25769804066
httpsdoiorg101109TPWRD20223184497,25769804175
httpsdoiorg101109TNNLS20243392355,25769804233
httpsdoiorg101016jjcct202404006,25769804421
httpsdoiorg101109TCE20243473691,25769805273
httpsdoiorg101109TDSC20243474060,25769805310
httpsdoiorg101109TDSC20243474060,25769805310
httpsdoiorg101109JIOT20243468733,25769805627
httpsdoiorg101109JIOT20243468733,25769805627
httpsdoiorg101109JIOT20243468733,25769805627
httpsdoiorg101109TCE20243439437,25769805627
httpsdoiorg101109TDSC20243494835,25769805647
httpsdoiorg101109TNSM20243502212,25769805886
httpsdoiorg101109TEVC20243423681,25769803785
httpsdoiorg101109TBCAS20243450896,25769803996
httpsdoiorg101109TVLSI20243464870,25769803996
httpsdoiorg101109TMI20243501352,25769804044
httpsdoiorg101109TAFFC20243428704,25769804129
httpsdoiorg101016jcaeai2024100317,25769804275
httpsdoiorg101109JLT20243450581,25769804545
httpsdoiorg101109TBDATA20243433380,25769804684
httpsdoiorg101109MNET20243454117,25769804871
httpsdoiorg101109TCSI20243438362,25769805262
httpsdoiorg101016jjik2023100425,25769805333
httpsdoiorg101016jjik2023100425,25769805333
httpsdoiorg101016jjik2023100425,25769805333
httpsdoiorg101109COMST20243432871,25769805439
httpsdoiorg101109TCCN20243502493,25769805439
httpsdoiorg101109TMC20243477616,25769805439
httpsdoiorg101109COMST20243432871,25769805439
httpsdoiorg101016jicte202211007,25769805439
httpsdoiorg101016jicte202211007,25769805439
httpsdlacmorgdoiproceedings1011453617184,25769805497
httpsdoiorg101109TCSII20243502159,25769805962
httpsdoiorg101109TMTT20243434342,25769805962
httpsdoiorg101109JIOT20243462899,25769806008
httpsdoiorg101109TMTT20243439330,25769806046
httpsdoiorg101109TNNLS20243462516,25769803971
httpsdoiorg101109TPAMI20243507000,25769804160
httpsdoiorg101109JIOT20243465519,25769804563
httpsdoiorg101109TNNLS20243401449,25769804644
httpsdoiorg101109TNNLS20243391801,25769804644
httpsdoiorg101109TII20243452274,25769804731
httpsdoiorg101109TAES20243443014,25769804731
httpsdoiorg101109JIOT20243470009,25769804731
httpsdoiorg101109JBHI20243449083,25769804731
httpsdoiorg101109TII20243476522,25769804731
httpsdoiorg101109TSC20243495498,25769804731
httpsdoiorg101109JBHI20223223798,25769804897
httpsdoiorg101109JBHI20223223798,25769804897
httpsdoiorg101109TCE20243391667,25769805045
httpsdoiorg101109TCE20243391667,25769805045
httpsdoiorg101109TCE20243391667,25769805045
httpsdoiorg101016jjbusres2024114639,25769805364
httpsdoiorg101016jjbusres2024114639,25769805364
httpsdoiorg101016jjbusres2024114639,25769805364
httpsdoiorg101109TGCN20243450515,25769805624
httpsdoiorg101109JIOT20243468733,25769805624
httpsdoiorg101109TSUSC20243452228,25769805624
httpsdoiorg101109JIOT20243468733,25769805624
httpsdoiorg101109TCE20243509437,25769805624
httpsdoiorg101109JIOT20243468733,25769805624
httpsdoiorg101109TAES20243451455,25769805925
httpsdoiorg101109TII20243455010,25769806002
httpsdoiorg101109TCE20243475393,25769806064
httpsdoiorg101109TCE20243471897,25769806064
httpsdoiorg101109JIOT20243461775,25769806118
httpsdoiorg101109JIOT20243461775,25769806118
httpsdlacmorgdoiproceedings1011453357419,25769806268
httpsdoiorg101109JSSC20243463688,25769803897
httpsdoiorg101109TPWRS20243419894,25769804155
httpsdoiorg101016jejro2023100497,25769804464
httpsdoiorg101016jhazl2024100121,25769804543
httpsdoiorg101109TBDATA20243428331,25769804570
httpsdoiorg101016jprecamres2023107235,25769804964
httpsdoiorg101109TNET20243461872,25769804986
httpsdoiorg101109JBHI20233342280,25769805115
httpsdlacmorgdoiproceedings1011453510457,25769805115
httpsdoiorg101109JIOT20243483809,25769805227
httpsdoiorg101109JIOT20243483809,25769805227
httpsdoiorg101109COMST20243493626,25769805849
httpsdoiorg101109COMST20243432871,25769805880
httpsdoiorg101109JIOT20243503583,25769805880
httpsdoiorg101109COMST20243432871,25769805880
httpsdoiorg101109TSUSC20243441722,25769805880
httpsdoiorg101016jeclinm2024102479,25769805880
httpsdoiorg101016jcose2024103778,25769806311
httpsdoiorg101016jijcce202409002,25769806320
httpsdoiorg101016jiswa2024200407,25769806421
httpsdoiorg101109TPAMI20243489597,25769803836
httpsdoiorg101109TNNLS20233332400,25769803939
httpsdoiorg101109MPOT20243486932,25769803997
httpsdoiorg101109TMECH20243490795,25769804017
httpsdoiorg101109TNNLS20243411166,25769804334
httpsdoiorg101016jejro2023100497,25769804460
httpsdoiorg101109JIOT20243465519,25769804560
httpsdoiorg101109TCSVT20243374967,25769804745
httpsdoiorg101109TPAMI20243432552,25769805125
httpsdlacmorgdoiproceedings1011453510457,25769805125
httpsdlacmorgdoiproceedings1011453597503,25769805463
httpsdoiorg101109JOE20233281978,25769805532
httpsdoiorg101109JOE20233281978,25769805532
httpsdoiorg101109TNNLS20233332087,34359738779
httpsdoiorg101109TNNLS20243458405,34359738779
httpsdoiorg101109TNNLS20243446171,34359738825
httpsdoiorg101016jtechsoc2023102232,34359738876
httpsdoiorg101016jtechsoc2023102232,34359738876
httpsdoiorg101016jtechsoc2023102232,34359738876
httpsdlacmorgdoiproceedings1011453628096,34359738989
httpsdoiorg101109TNSE20243493053,34359738997
httpsdoiorg101109TBDATA20243489425,34359738997
httpsdoiorg101109MNET20243424570,34359738997
httpsdoiorg101109TAFFC20243490694,34359739312
httpsdoiorg101109LSP20243509338,34359739312
httpsdoiorg101109TASLP20243507575,34359739312
httpsdlacmorgdoiproceedings1011453663529,34359739338
httpsdlacmorgtocpacmse20241FSE,34359739338
httpsdlacmorgtoctosem2023322,34359739338
httpsdoiorg101109JBHI20243413081,34359739393
httpsdoiorg101016jjoitmc2024100254,34359739686
httpsdoiorg101109JIOT20243505209,34359739780
httpsdoiorg101109JIOT20243505209,34359739780
httpsdoiorg101109TCE20243509437,34359739811
httpsdoiorg101016jijmedinf2023105139,34359740259
httpsdoiorg101016jaej202303061,34359740267
httpsdoiorg101109TITS20243484771,34359740655
httpsdoiorg101016jsciaf2023e01577,34359740889
httpsdoiorg101016jindmarman202411012,34359738625
httpsdoiorg101016jentcom2024100810,34359738851
httpsdoiorg101016jimu2024101533,34359738961
httpsdoiorg101109TCSVT20243499327,34359739029
httpsdoiorg101109TAI20243381571,34359739119
httpsdoiorg101109TAI20243381571,34359739119
httpsdoiorg101109TBDATA20243442548,34359739197
httpsdoiorg101109OJCOMS20243457023,34359739197
httpsdoiorg101109TNNLS20233323302,34359739298
httpsdoiorg101109TSP20243465009,34359739298
httpsdoiorg101109TSP20243465049,34359739298
httpsdoiorg101109JIOT20243478231,34359739769
httpsdoiorg101109JIOT20243478754,34359739769
httpsdoiorg101109JIOT20243478231,34359739769
httpsdoiorg101109JIOT20243478754,34359739769
httpsdoiorg101016jfuture202406023,34359739853
httpsdoiorg101016jsolener2023111921,34359739853
httpsdoiorg101016jjare202309017,34359739941
httpsdoiorg101109JIOT20243468174,34359739941
httpsdoiorg101109TETC20243482324,34359740033
httpsdoiorg101109TETC20243482324,34359740033
httpsdoiorg101109ACCESS20192952687,34359740057
httpsdoiorg101109ACCESS20192952687,34359740057
httpsdoiorg101109TETC20243473911,34359740461
httpsdoiorg101109TETC20243473911,34359740461
httpsdoiorg101109TETC20243473911,34359740461
httpsdoiorg101016jmeasen2024101409,34359740760
httpsdoiorg101016jmeasen2024101409,34359740760
httpsdoiorg101016jmeasen2024101409,34359740760
httpsdoiorg101016jmeasen2024101409,34359740760
httpsdoiorg101016jeij2024100513,34359740760
httpsdoiorg101016jeij2024100513,34359740760
httpsdoiorg101016jeij2024100513,34359740760
httpsdoiorg101016jeij2024100513,34359740760
httpsdoiorg101016jeij2024100513,34359740760
httpsdoiorg101016jeij2024100513,34359740760
httpsdoiorg101016jeij2024100513,34359740760
httpsdoiorg101016jeij2024100513,34359740760
httpsdoiorg101109JIOT20243485614,34359738458
httpsdoiorg101109TNNLS20243394494,34359738458
httpsdoiorg101109JIOT20243485614,34359738458
httpsdoiorg101016jactpsy2024104264,34359738857
httpsdoiorg101016jtechnovation2024103064,34359738942
httpsdoiorg101016jaej202410042,34359738949
httpsdoiorg101016jaej202410042,34359738949
httpsdoiorg101016jaej202410042,34359738949
httpsdoiorg101016jaej202410042,34359738949
httpsdoiorg101016jtechfore2024123395,34359738949
httpsdoiorg101016jtechfore2024123395,34359738949
httpsdoiorg101016jtechfore2024123395,34359738949
httpsdoiorg101016jtechfore2024123395,34359738949
httpsdoiorg101109TITS20243495332,34359739110
httpsdoiorg101109TCE20243423754,34359739110
httpsdoiorg101109TAI20243381571,34359739118
httpsdoiorg101109TAI20243381571,34359739118
httpsdoiorg101109ACCESS20243358897,34359739132
httpsdoiorg101109ACCESS20243358897,34359739132
httpsdoiorg101109TBDATA20243499345,34359739383
httpsdoiorg101109TBDATA20243499312,34359739383
httpsdoiorg101109TBDATA20243399606,34359739383
httpsdoiorg101109TBDATA20243499356,34359739383
httpsdoiorg101109JBHI20243408215,34359739691
httpsdlacmorgdoiproceedings1011453641343,34359739691
httpsdoiorg101109TAES20243492139,34359739691
httpsdoiorg101109JBHI20233336721,34359739691
httpsdoiorg101016jjare202309017,34359739937
httpsdoiorg101016jbcra2024100232,34359739945
httpsdoiorg101016jaej202409099,34359740017
httpsdoiorg101016jaej202409099,34359740017
httpsdoiorg101016jaej202409099,34359740017
httpsdoiorg101016jaej202409099,34359740017
httpsdoiorg101016jaej202409099,34359740017
httpsdoiorg101109TITS20243495991,34359740017
httpsdoiorg101109TFUZZ20243395488,34359740017
httpsdoiorg101109TITS20243495991,34359740017
httpsdoiorg101109JBHI20233336721,34359740017
httpsdoiorg101109JIOT20243477494,34359740017
httpsdoiorg101016jrinp2022106065,34359740051
httpsdoiorg101016jrinp2022106065,34359740051
httpsdlacmorgdoiproceedings1011453677333,34359740117
httpsdoiorg101109MNET20243412161,34359740342
httpsdoiorg101109JIOT20243481373,34359740342
httpsdoiorg101109TNSM20243501737,34359740342
httpsdoiorg101109MNET20243412161,34359740342
httpsdoiorg101109TR20243382490,34359740368
